,Id_partida,Id_jugada,turno,FEN,jugada_realizada,valoracion_stockfish,mejor_jugada_stockfish,resultado
2082,24,25,negras,5r1k/pp4p1/1bp1P2p/8/8/2PQ1Nq1/PP4P1/R5K1 w - - 1 26,Bb6+,"PovScore(Cp(-127), WHITE)",g1h1,1
2083,24,26,blancas,5r1k/pp4p1/1bp1P2p/8/8/2PQ1Nq1/PP4P1/R6K b - - 2 26,Kh1,"PovScore(Cp(+22), BLACK)",b6c7,1
2084,24,26,negras,5r1k/pp4p1/1bp1P2p/8/6q1/2PQ1N2/PP4P1/R6K w - - 3 27,Qg4,"PovScore(Cp(-56), WHITE)",e6e7,1
2085,24,27,blancas,5r1k/pp4p1/1bpQP2p/8/6q1/2P2N2/PP4P1/R6K b - - 4 27,Qd6,"PovScore(Cp(+66), BLACK)",h8g8,1
2086,24,27,negras,3r3k/pp4p1/1bpQP2p/8/6q1/2P2N2/PP4P1/R6K w - - 5 28,Rd8,"PovScore(Cp(+78), WHITE)",d6e5,1
2087,24,28,blancas,3r3k/pp4p1/1bp1P2p/4Q3/6q1/2P2N2/PP4P1/R6K b - - 6 28,Qe5,"PovScore(Cp(-26), BLACK)",h8g8,1
2088,24,28,negras,7k/pp4p1/1bp1P2p/3rQ3/6q1/2P2N2/PP4P1/R6K w - - 7 29,Rd5,"PovScore(Cp(-210), WHITE)",e5e1,1
2089,24,29,blancas,1Q5k/pp4p1/1bp1P2p/3r4/6q1/2P2N2/PP4P1/R6K b - - 8 29,Qb8+,"PovScore(Cp(0), BLACK)",h8h7,1
2090,24,29,negras,1Q6/pp4pk/1bp1P2p/3r4/6q1/2P2N2/PP4P1/R6K w - - 9 30,Kh7,"PovScore(Cp(-299), WHITE)",e6e7,1
2091,24,30,blancas,1Q6/pp2P1pk/1bp4p/3r4/6q1/2P2N2/PP4P1/R6K b - - 0 30,e7,"PovScore(Cp(+173), BLACK)",d5d7,1
2092,24,30,negras,1Q6/pp2P1pk/1bp4p/3r3q/8/2P2N2/PP4P1/R6K w - - 1 31,Qh5+,"PovScore(Cp(-204), WHITE)",b8h2,1
2093,24,31,blancas,1Q6/pp2P1pk/1bp4p/3r3q/8/2P5/PP4PN/R6K b - - 2 31,Nh2,"PovScore(Cp(+640), BLACK)",d5d1,1
2094,24,31,negras,1Q6/pp2P1pk/1bp4p/7q/8/2P5/PP4PN/R2r3K w - - 3 32,Rd1+,"PovScore(Cp(-788), WHITE)",a1d1,1
2095,24,32,blancas,1Q6/pp2P1pk/1bp4p/7q/8/2P5/PP4PN/3R3K b - - 0 32,Rxd1,"PovScore(Cp(+683), BLACK)",h5d1,1
2096,24,32,negras,1Q6/pp2P1pk/1bp4p/8/8/2P5/PP4PN/3q3K w - - 0 33,Qxd1+,"PovScore(Cp(-757), WHITE)",h2f1,1
2097,24,33,blancas,1Q6/pp2P1pk/1bp4p/8/8/2P5/PP4P1/3q1N1K b - - 1 33,Nf1,"PovScore(Cp(+669), BLACK)",b6c7,1
2098,24,33,negras,1Q6/pp2P1pk/1bp4p/8/8/2P5/PP4P1/5q1K w - - 0 34,Qxf1+,"PovScore(Cp(-625), WHITE)",h1h2,1
2099,24,34,blancas,1Q6/pp2P1pk/1bp4p/8/8/2P5/PP4PK/5q2 b - - 1 34,Kh2,"PovScore(Cp(+642), BLACK)",f1c4,1
2100,24,34,negras,1Q6/pp2P1pk/1bp4p/8/8/2P5/PP4PK/6q1 w - - 2 35,Qg1+,"PovScore(Cp(-598), WHITE)",h2h3,1
2101,25,1,blancas,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,e4,"PovScore(Cp(-51), BLACK)",e7e5,0
2102,25,1,negras,rnbqkbnr/pp1ppppp/8/2p5/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,c5,"PovScore(Cp(+40), WHITE)",g1f3,0
2103,25,2,blancas,rnbqkbnr/pp1ppppp/8/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,Nf3,"PovScore(Cp(-49), BLACK)",b8c6,0
2104,25,2,negras,rnbqkbnr/pp2pppp/3p4/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 3,d6,"PovScore(Cp(+30), WHITE)",d2d4,0
2105,25,3,blancas,rnbqkbnr/pp2pppp/3p4/2p5/3PP3/5N2/PPP2PPP/RNBQKB1R b KQkq - 0 3,d4,"PovScore(Cp(-27), BLACK)",c5d4,0
2106,25,3,negras,rnbqkbnr/pp2pppp/3p4/8/3pP3/5N2/PPP2PPP/RNBQKB1R w KQkq - 0 4,cxd4,"PovScore(Cp(+5), WHITE)",f3d4,0
2107,25,4,blancas,rnbqkbnr/pp2pppp/3p4/8/3NP3/8/PPP2PPP/RNBQKB1R b KQkq - 0 4,Nxd4,"PovScore(Cp(-17), BLACK)",g8f6,0
2108,25,4,negras,rnbqkb1r/pp2pppp/3p1n2/8/3NP3/8/PPP2PPP/RNBQKB1R w KQkq - 1 5,Nf6,"PovScore(Cp(+34), WHITE)",b1c3,0
2109,25,5,blancas,rnbqkb1r/pp2pppp/3p1n2/8/3NP3/2N5/PPP2PPP/R1BQKB1R b KQkq - 2 5,Nc3,"PovScore(Cp(-55), BLACK)",a7a6,0
2110,25,5,negras,rnbqkb1r/pp2pp1p/3p1np1/8/3NP3/2N5/PPP2PPP/R1BQKB1R w KQkq - 0 6,g6,"PovScore(Cp(+10), WHITE)",f1c4,0
2111,25,6,blancas,rnbqkb1r/pp2pp1p/3p1np1/8/3NP3/2N1B3/PPP2PPP/R2QKB1R b KQkq - 1 6,Be3,"PovScore(Cp(-51), BLACK)",f8g7,0
2112,25,6,negras,rnbqk2r/pp2ppbp/3p1np1/8/3NP3/2N1B3/PPP2PPP/R2QKB1R w KQkq - 2 7,Bg7,"PovScore(Cp(+27), WHITE)",d4f3,0
2113,25,7,blancas,rnbqk2r/pp2ppbp/3p1np1/8/3NP3/2N1B3/PPPQ1PPP/R3KB1R b KQkq - 3 7,Qd2,"PovScore(Cp(+59), BLACK)",b8c6,0
2114,25,7,negras,rnbqk2r/pp2ppbp/3p2p1/8/3NP1n1/2N1B3/PPPQ1PPP/R3KB1R w KQkq - 4 8,Ng4,"PovScore(Cp(+29), WHITE)",e3f4,0
2115,25,8,blancas,rnbqk2r/pp2ppbp/3p2p1/6B1/3NP1n1/2N5/PPPQ1PPP/R3KB1R b KQkq - 5 8,Bg5,"PovScore(Cp(+36), BLACK)",b8c6,0
2116,25,8,negras,rnbqk2r/pp2ppb1/3p2pp/6B1/3NP1n1/2N5/PPPQ1PPP/R3KB1R w KQkq - 0 9,h6,"PovScore(Cp(+12), WHITE)",g5f4,0
2117,25,9,blancas,rnbqk2r/pp2ppb1/3p2pp/8/3NP1nB/2N5/PPPQ1PPP/R3KB1R b KQkq - 1 9,Bh4,"PovScore(Cp(+15), BLACK)",b8c6,0
2118,25,9,negras,r1bqk2r/pp2ppb1/2np2pp/8/3NP1nB/2N5/PPPQ1PPP/R3KB1R w KQkq - 2 10,Nc6,"PovScore(Cp(+25), WHITE)",f1b5,0
2119,25,10,blancas,r1bqk2r/pp2ppb1/2np2pp/8/4P1nB/1NN5/PPPQ1PPP/R3KB1R b KQkq - 3 10,Nb3,"PovScore(Cp(-22), BLACK)",g6g5,0
2120,25,10,negras,r1bqk2r/pp2ppb1/2np1npp/8/4P2B/1NN5/PPPQ1PPP/R3KB1R w KQkq - 4 11,Nf6,"PovScore(Cp(+13), WHITE)",f2f3,0
2121,25,11,blancas,r1bqk2r/pp2ppb1/2np1npp/8/4P2B/1NN2P2/PPPQ2PP/R3KB1R b KQkq - 0 11,f3,"PovScore(Cp(-54), BLACK)",e8g8,0
2122,25,11,negras,r1bqk2r/1p2ppb1/p1np1npp/8/4P2B/1NN2P2/PPPQ2PP/R3KB1R w KQkq - 0 12,a6,"PovScore(Cp(+45), WHITE)",e1c1,0
2123,25,12,blancas,r1bqk2r/1p2ppb1/p1np1npp/8/4P2B/1NN2P2/PPPQB1PP/R3K2R b KQkq - 1 12,Be2,"PovScore(Cp(-29), BLACK)",e8g8,0
2124,25,12,negras,r1bq1rk1/1p2ppb1/p1np1npp/8/4P2B/1NN2P2/PPPQB1PP/R3K2R w KQ - 2 13,O-O,"PovScore(Cp(+24), WHITE)",e1c1,0
2125,25,13,blancas,r1bq1rk1/1p2ppb1/p1np1npp/8/4P3/1NN2P2/PPPQBBPP/R3K2R b KQ - 3 13,Bf2,"PovScore(Cp(+40), BLACK)",b7b5,0
2126,25,13,negras,r1bq1rk1/1p2ppb1/p2p1npp/n7/4P3/1NN2P2/PPPQBBPP/R3K2R w KQ - 4 14,Na5,"PovScore(Cp(+78), WHITE)",e1c1,0
2127,25,14,blancas,r1bq1rk1/1p2ppb1/p2p1npp/n7/4P3/1NN2P2/PPPQBBPP/R4RK1 b - - 5 14,O-O,"PovScore(Cp(-12), BLACK)",b7b5,0
2128,25,14,negras,r2q1rk1/1p2ppb1/p2pbnpp/n7/4P3/1NN2P2/PPPQBBPP/R4RK1 w - - 6 15,Be6,"PovScore(Cp(+49), WHITE)",b3d4,0
2129,25,15,blancas,r2q1rk1/1p2ppb1/p2pbnpp/n2N4/4P3/1N3P2/PPPQBBPP/R4RK1 b - - 7 15,Nd5,"PovScore(Cp(-16), BLACK)",f6d5,0
2130,25,15,negras,r2q1rk1/1p2ppb1/p2pbnpp/3N4/4P3/1n3P2/PPPQBBPP/R4RK1 w - - 0 16,Nxb3,"PovScore(Cp(+35), WHITE)",a2b3,0
2131,25,16,blancas,r2q1rk1/1p2ppb1/p2pbnpp/3N4/4P3/1P3P2/1PPQBBPP/R4RK1 b - - 0 16,axb3,"PovScore(Cp(-30), BLACK)",f6d5,0
2132,25,16,negras,r2q1rk1/1p2ppb1/p2pb1pp/3n4/4P3/1P3P2/1PPQBBPP/R4RK1 w - - 0 17,Nxd5,"PovScore(Cp(+55), WHITE)",e4d5,0
2133,25,17,blancas,r2q1rk1/1p2ppb1/p2pb1pp/3P4/8/1P3P2/1PPQBBPP/R4RK1 b - - 0 17,exd5,"PovScore(Cp(-10), BLACK)",e6f5,0
2134,25,17,negras,r2q1rk1/1p2ppb1/p2p2pp/3P1b2/8/1P3P2/1PPQBBPP/R4RK1 w - - 1 18,Bf5,"PovScore(Cp(+55), WHITE)",g2g4,0
2135,25,18,blancas,r2q1rk1/1p2ppb1/p2p2pp/3P1b2/8/1PP2P2/1P1QBBPP/R4RK1 b - - 0 18,c3,"PovScore(Cp(-32), BLACK)",h6h5,0
2136,25,18,negras,r2q1rk1/1p3pb1/p2p2pp/3Ppb2/8/1PP2P2/1P1QBBPP/R4RK1 w - e6 0 19,e5,"PovScore(Cp(+38), WHITE)",g2g4,0
2137,25,19,blancas,r2q1rk1/1p3pb1/p2pP1pp/5b2/8/1PP2P2/1P1QBBPP/R4RK1 b - - 0 19,dxe6,"PovScore(Cp(-29), BLACK)",f5e6,0
2138,25,19,negras,r2q1rk1/1p3pb1/p2pb1pp/8/8/1PP2P2/1P1QBBPP/R4RK1 w - - 0 20,Bxe6,"PovScore(Cp(+34), WHITE)",b3b4,0
2139,25,20,blancas,r2q1rk1/1p3pb1/p2pb1pp/8/1P6/2P2P2/1P1QBBPP/R4RK1 b - - 0 20,b4,"PovScore(Cp(-36), BLACK)",f8e8,0
2140,25,20,negras,r2qr1k1/1p3pb1/p2pb1pp/8/1P6/2P2P2/1P1QBBPP/R4RK1 w - - 1 21,Re8,"PovScore(Cp(+50), WHITE)",f1d1,0
2141,25,21,blancas,r2qr1k1/1p3pb1/p2pb1pp/8/1P6/2P2P2/1P1QBBPP/R3R1K1 b - - 2 21,Rfe1,"PovScore(Cp(-40), BLACK)",d8c7,0
2142,25,21,negras,r3r1k1/1p1q1pb1/p2pb1pp/8/1P6/2P2P2/1P1QBBPP/R3R1K1 w - - 3 22,Qd7,"PovScore(Cp(+46), WHITE)",a1d1,0
2143,25,22,blancas,r3r1k1/1p1q1pb1/p2pb1pp/8/1P1B4/2P2P2/1P1QB1PP/R3R1K1 b - - 4 22,Bd4,"PovScore(Cp(-75), BLACK)",e6b3,0
2144,25,22,negras,2r1r1k1/1p1q1pb1/p2pb1pp/8/1P1B4/2P2P2/1P1QB1PP/R3R1K1 w - - 5 23,Rac8,"PovScore(Cp(+106), WHITE)",e2f1,0
2145,25,23,blancas,2r1r1k1/1p1q1pB1/p2pb1pp/8/1P6/2P2P2/1P1QB1PP/R3R1K1 b - - 0 23,Bxg7,"PovScore(Cp(-59), BLACK)",g8g7,0
2146,25,23,negras,2r1r3/1p1q1pk1/p2pb1pp/8/1P6/2P2P2/1P1QB1PP/R3R1K1 w - - 0 24,Kxg7,"PovScore(Cp(+77), WHITE)",a1d1,0
2147,25,24,blancas,2r1r3/1p1q1pk1/p2pb1pp/8/1P6/2P2P2/1P1QB1PP/3RR1K1 b - - 1 24,Rad1,"PovScore(Cp(-66), BLACK)",d7c7,0
2148,25,24,negras,2r1r3/1p1q1pk1/p2p2pp/8/1P6/1bP2P2/1P1QB1PP/3RR1K1 w - - 2 25,Bb3,"PovScore(Cp(+28), WHITE)",d2d6,0
2149,25,25,blancas,2r1r3/1p1q1pk1/p2p2pp/8/1P1Q4/1bP2P2/1P2B1PP/3RR1K1 b - - 3 25,Qd4+,"PovScore(Cp(-55), BLACK)",g7h7,0
2150,25,25,negras,2r1r1k1/1p1q1p2/p2p2pp/8/1P1Q4/1bP2P2/1P2B1PP/3RR1K1 w - - 4 26,Kg8,"PovScore(Cp(+86), WHITE)",d4d6,0
2151,25,26,blancas,2r1r1k1/1p1q1p2/p2p2pp/8/1P1Q4/1bP2P2/1P2B1PP/R3R1K1 b - - 5 26,Ra1,"PovScore(Cp(-13), BLACK)",e8e5,0
2152,25,26,negras,2r3k1/1p1q1p2/p2p2pp/4r3/1P1Q4/1bP2P2/1P2B1PP/R3R1K1 w - - 6 27,Re5,"PovScore(Cp(+38), WHITE)",h2h3,0
2153,25,27,blancas,2r3k1/1p1q1p2/p2p2pp/4r3/1P1Q1P2/1bP5/1P2B1PP/R3R1K1 b - - 0 27,f4,"PovScore(Cp(+28), BLACK)",e5e6,0
2154,25,27,negras,2r3k1/1p1q1p2/p2p2pp/3r4/1P1Q1P2/1bP5/1P2B1PP/R3R1K1 w - - 1 28,Rd5,"PovScore(Cp(+24), WHITE)",d4f2,0
2155,25,28,blancas,2r3k1/1p1q1p2/p2p2pp/3r4/1P3P2/1bP5/1P2BQPP/R3R1K1 b - - 2 28,Qf2,"PovScore(Cp(+98), BLACK)",d5d2,0
2156,25,28,negras,2r3k1/1p1q1p2/p2p2p1/3r3p/1P3P2/1bP5/1P2BQPP/R3R1K1 w - - 0 29,h5,"PovScore(Cp(+73), WHITE)",e2f3,0
2157,25,29,blancas,2r3k1/1p1q1p2/p2p2p1/3r3p/1P3P2/1bP2B2/1P3QPP/R3R1K1 b - - 1 29,Bf3,"PovScore(Cp(-51), BLACK)",d5d3,0
2158,25,29,negras,2r3k1/1p1q1p2/p2p2p1/1r5p/1P3P2/1bP2B2/1P3QPP/R3R1K1 w - - 2 30,Rb5,"PovScore(Cp(+60), WHITE)",h2h3,0
2159,25,30,blancas,2r3k1/1p1q1p2/p2p2p1/1r5p/1P2BP2/1bP5/1P3QPP/R3R1K1 b - - 3 30,Be4,"PovScore(Cp(-62), BLACK)",d6d5,0
2160,25,30,negras,2r3k1/1p1q1p2/p2pb1p1/1r5p/1P2BP2/2P5/1P3QPP/R3R1K1 w - - 4 31,Be6,"PovScore(Cp(+102), WHITE)",e4d3,0
2161,25,31,blancas,2r3k1/1p1q1p2/p2pb1p1/1r5p/1P2BP2/2P5/1P3QPP/3RR1K1 b - - 5 31,Rad1,"PovScore(Cp(-86), BLACK)",c8e8,0
2162,25,31,negras,2r3k1/1pq2p2/p2pb1p1/1r5p/1P2BP2/2P5/1P3QPP/3RR1K1 w - - 6 32,Qc7,"PovScore(Cp(+439), WHITE)",e4g6,0
2163,25,32,blancas,2r3k1/1pq2p2/p2pb1B1/1r5p/1P3P2/2P5/1P3QPP/3RR1K1 b - - 0 32,Bxg6,"PovScore(Cp(-358), BLACK)",e6g4,0
2164,25,32,negras,2r3k1/1pq2p2/p2p2B1/1r5p/1P3Pb1/2P5/1P3QPP/3RR1K1 w - - 1 33,Bg4,"PovScore(Cp(+365), WHITE)",g6d3,0
2165,25,33,blancas,2r3k1/1pq2p2/p2p4/1r5p/1P3Pb1/2PB4/1P3QPP/3RR1K1 b - - 2 33,Bd3,"PovScore(Cp(-446), BLACK)",b5d5,0
2166,25,33,negras,2r3k1/1pq2p2/p2p4/1r5p/1P3P2/2PB4/1P3QPP/3bR1K1 w - - 0 34,Bxd1,"PovScore(Cp(+407), WHITE)",d3b5,0
2167,25,34,blancas,2r3k1/1pq2p2/p2p4/1B5p/1P3P2/2P5/1P3QPP/3bR1K1 b - - 0 34,Bxb5,"PovScore(Cp(-333), BLACK)",d1g4,0
2168,25,34,negras,2r3k1/1pq2p2/3p4/1p5p/1P3P2/2P5/1P3QPP/3bR1K1 w - - 0 35,axb5,"PovScore(Cp(+357), WHITE)",e1d1,0
2169,25,35,blancas,2r3k1/1pq2p2/3p4/1p5p/1P3P2/2P5/1P3QPP/3R2K1 b - - 0 35,Rxd1,"PovScore(Cp(-314), BLACK)",c7d7,0
2170,25,35,negras,4r1k1/1pq2p2/3p4/1p5p/1P3P2/2P5/1P3QPP/3R2K1 w - - 1 36,Re8,"PovScore(Cp(+352), WHITE)",h2h3,0
2171,25,36,blancas,4r1k1/1pq2p2/3p4/1p1R3p/1P3P2/2P5/1P3QPP/6K1 b - - 2 36,Rd5,"PovScore(Cp(-435), BLACK)",c7c4,0
2172,25,36,negras,4r1k1/1p3p2/3p4/1p1R3p/1Pq2P2/2P5/1P3QPP/6K1 w - - 3 37,Qc4,"PovScore(Cp(+470), WHITE)",d5h5,0
2173,25,37,blancas,4r1k1/1p3p2/3p4/1p5R/1Pq2P2/2P5/1P3QPP/6K1 b - - 0 37,Rxh5,"PovScore(Cp(-402), BLACK)",e8e2,0
2174,25,37,negras,4r1k1/1p3p2/3p4/1p5R/1P3P2/2Pq4/1P3QPP/6K1 w - - 1 38,Qd3,"PovScore(Cp(+519), WHITE)",f2g3,0
2175,25,38,blancas,4r1k1/1p3p2/3p4/1p5R/1P3P2/2Pq2Q1/1P4PP/6K1 b - - 2 38,Qg3+,"PovScore(Cp(-506), BLACK)",d3g3,0
2176,25,38,negras,4r1k1/1p3p2/3p4/1p5R/1P3P2/2P3q1/1P4PP/6K1 w - - 0 39,Qxg3,"PovScore(Cp(+398), WHITE)",h2g3,0
2177,25,39,blancas,4r1k1/1p3p2/3p4/1p5R/1P3P2/2P3P1/1P4P1/6K1 b - - 0 39,hxg3,"PovScore(Cp(-439), BLACK)",e8e2,0
2178,25,39,negras,6k1/1p3p2/3p4/1p5R/1P3P2/2P3P1/1P2r1P1/6K1 w - - 1 40,Re2,"PovScore(Cp(+531), WHITE)",h5b5,0
2179,25,40,blancas,6k1/1p3p2/3p4/1R6/1P3P2/2P3P1/1P2r1P1/6K1 b - - 0 40,Rxb5,"PovScore(Cp(-481), BLACK)",e2b2,0
2180,25,40,negras,6k1/1p3p2/3p4/1R6/1P3P2/2P3P1/1r4P1/6K1 w - - 0 41,Rxb2,"PovScore(Cp(+539), WHITE)",b5b7,0
2181,25,41,blancas,6k1/1R3p2/3p4/8/1P3P2/2P3P1/1r4P1/6K1 b - - 0 41,Rxb7,"PovScore(Cp(-492), BLACK)",d6d5,0
2182,25,41,negras,6k1/1R3p2/8/3p4/1P3P2/2P3P1/1r4P1/6K1 w - - 0 42,d5,"PovScore(Cp(+434), WHITE)",g1f1,0
2183,25,42,blancas,6k1/3R1p2/8/3p4/1P3P2/2P3P1/1r4P1/6K1 b - - 1 42,Rd7,"PovScore(Cp(-648), BLACK)",g8f8,0
2184,26,1,blancas,rnbqkbnr/pppppppp/8/8/2P5/8/PP1PPPPP/RNBQKBNR b KQkq - 0 1,c4,"PovScore(Cp(-42), BLACK)",b8c6,0
2185,26,1,negras,rnbqkb1r/pppppppp/5n2/8/2P5/8/PP1PPPPP/RNBQKBNR w KQkq - 1 2,Nf6,"PovScore(Cp(+61), WHITE)",d2d4,0
2186,26,2,blancas,rnbqkb1r/pppppppp/5n2/8/2P5/2N5/PP1PPPPP/R1BQKBNR b KQkq - 2 2,Nc3,"PovScore(Cp(-17), BLACK)",e7e5,0
2187,26,2,negras,rnbqkb1r/pp1ppppp/5n2/2p5/2P5/2N5/PP1PPPPP/R1BQKBNR w KQkq - 0 3,c5,"PovScore(Cp(+31), WHITE)",g1f3,0
2188,26,3,blancas,rnbqkb1r/pp1ppppp/5n2/2p5/2P5/2N3P1/PP1PPP1P/R1BQKBNR b KQkq - 0 3,g3,"PovScore(Cp(-33), BLACK)",b8c6,0
2189,26,3,negras,rnbqkb1r/pp1p1ppp/4pn2/2p5/2P5/2N3P1/PP1PPP1P/R1BQKBNR w KQkq - 0 4,e6,"PovScore(Cp(+51), WHITE)",f1g2,0
2190,26,4,blancas,rnbqkb1r/pp1p1ppp/4pn2/2p5/2P5/2N2NP1/PP1PPP1P/R1BQKB1R b KQkq - 1 4,Nf3,"PovScore(Cp(-31), BLACK)",b7b6,0
2191,26,4,negras,r1bqkb1r/pp1p1ppp/2n1pn2/2p5/2P5/2N2NP1/PP1PPP1P/R1BQKB1R w KQkq - 2 5,Nc6,"PovScore(Cp(+73), WHITE)",f1g2,0
2192,26,5,blancas,r1bqkb1r/pp1p1ppp/2n1pn2/2p5/2P5/2N2NP1/PP1PPPBP/R1BQK2R b KQkq - 3 5,Bg2,"PovScore(Cp(-36), BLACK)",a8b8,0
2193,26,5,negras,r1bqkb1r/pp3ppp/2n1pn2/2pp4/2P5/2N2NP1/PP1PPPBP/R1BQK2R w KQkq - 0 6,d5,"PovScore(Cp(+45), WHITE)",d2d4,0
2194,26,6,blancas,r1bqkb1r/pp3ppp/2n1pn2/2pP4/8/2N2NP1/PP1PPPBP/R1BQK2R b KQkq - 0 6,cxd5,"PovScore(Cp(-41), BLACK)",e6d5,0
2195,26,6,negras,r1bqkb1r/pp3ppp/2n2n2/2pp4/8/2N2NP1/PP1PPPBP/R1BQK2R w KQkq - 0 7,exd5,"PovScore(Cp(+52), WHITE)",d2d4,0
2196,26,7,blancas,r1bqkb1r/pp3ppp/2n2n2/2pp4/3P4/2N2NP1/PP2PPBP/R1BQK2R b KQkq - 0 7,d4,"PovScore(Cp(-3), BLACK)",c5c4,0
2197,26,7,negras,r1bqk2r/pp2bppp/2n2n2/2pp4/3P4/2N2NP1/PP2PPBP/R1BQK2R w KQkq - 1 8,Be7,"PovScore(Cp(+18), WHITE)",e1g1,0
2198,26,8,blancas,r1bqk2r/pp2bppp/2n2n2/2pp4/3P4/2N1BNP1/PP2PPBP/R2QK2R b KQkq - 2 8,Be3,"PovScore(Cp(0), BLACK)",c5c4,0
2199,26,8,negras,r1bqk2r/pp2bppp/2n2n2/3p4/2pP4/2N1BNP1/PP2PPBP/R2QK2R w KQkq - 0 9,c4,"PovScore(Cp(-13), WHITE)",e1g1,0
2200,26,9,blancas,r1bqk2r/pp2bppp/2n2n2/3pN3/2pP4/2N1B1P1/PP2PPBP/R2QK2R b KQkq - 1 9,Ne5,"PovScore(Cp(+19), BLACK)",e8g8,0
2201,26,9,negras,r1bq1rk1/pp2bppp/2n2n2/3pN3/2pP4/2N1B1P1/PP2PPBP/R2QK2R w KQ - 2 10,O-O,"PovScore(Cp(-50), WHITE)",e1g1,0
2202,26,10,blancas,r1bq1rk1/pp2bppp/2n2n2/3pN3/2pP4/2N1B1P1/PP2PPBP/R2Q1RK1 b - - 3 10,O-O,"PovScore(Cp(+70), BLACK)",c8f5,0
2203,26,10,negras,r2q1rk1/pp2bppp/2n1bn2/3pN3/2pP4/2N1B1P1/PP2PPBP/R2Q1RK1 w - - 4 11,Be6,"PovScore(Cp(-58), WHITE)",e3g5,0
2204,26,11,blancas,r2q1rk1/pp2bppp/2n1bn2/3p4/2NP4/2N1B1P1/PP2PPBP/R2Q1RK1 b - - 0 11,Nxc4,"PovScore(Cp(-115), BLACK)",d5c4,0
2205,26,11,negras,r2q1rk1/pp2bppp/2n1bn2/8/2pP4/2N1B1P1/PP2PPBP/R2Q1RK1 w - - 0 12,dxc4,"PovScore(Cp(+58), WHITE)",d4d5,0
2206,26,12,blancas,r2q1rk1/pp2bppp/2n1bn2/3P4/2p5/2N1B1P1/PP2PPBP/R2Q1RK1 b - - 0 12,d5,"PovScore(Cp(-53), BLACK)",f6d5,0
2207,26,12,negras,r2q1rk1/pp2bppp/2n1b3/3n4/2p5/2N1B1P1/PP2PPBP/R2Q1RK1 w - - 0 13,Nxd5,"PovScore(Cp(+54), WHITE)",c3d5,0
2208,26,13,blancas,r2q1rk1/pp2bppp/2n1b3/3N4/2p5/4B1P1/PP2PPBP/R2Q1RK1 b - - 0 13,Nxd5,"PovScore(Cp(-74), BLACK)",e7g5,0
2209,26,13,negras,r2q1rk1/pp3ppp/2n1bb2/3N4/2p5/4B1P1/PP2PPBP/R2Q1RK1 w - - 1 14,Bf6,"PovScore(Cp(+107), WHITE)",d1d2,0
2210,26,14,blancas,r2q1rk1/pp3ppp/2n1bb2/3N4/2p5/4B1P1/PP1QPPBP/R4RK1 b - - 2 14,Qd2,"PovScore(Cp(-31), BLACK)",f6b2,0
2211,26,14,negras,r2q1rk1/pp3ppp/2n1b3/3N4/2pb4/4B1P1/PP1QPPBP/R4RK1 w - - 3 15,Bd4,"PovScore(Cp(+53), WHITE)",e3d4,0
2212,26,15,blancas,r2q1rk1/pp3ppp/2n1b3/8/2pb1N2/4B1P1/PP1QPPBP/R4RK1 b - - 4 15,Nf4,"PovScore(Cp(-86), BLACK)",f8e8,0
2213,26,15,negras,r2q1rk1/pp3ppp/2n1b3/8/2p2N2/4b1P1/PP1QPPBP/R4RK1 w - - 0 16,Bxe3,"PovScore(Cp(+146), WHITE)",d2e3,0
2214,26,16,blancas,r2q1rk1/pp3ppp/2n1b3/8/2p2N2/4Q1P1/PP2PPBP/R4RK1 b - - 0 16,Qxe3,"PovScore(Cp(-92), BLACK)",f8e8,0
2215,26,16,negras,r2qr1k1/pp3ppp/2n1b3/8/2p2N2/4Q1P1/PP2PPBP/R4RK1 w - - 1 17,Re8,"PovScore(Cp(+100), WHITE)",a1d1,0
2216,26,17,blancas,r2qr1k1/pp3ppp/2n1b3/8/2p2N2/4Q1P1/PP2PPBP/R2R2K1 b - - 2 17,Rfd1,"PovScore(Cp(-119), BLACK)",d8f6,0
2217,26,17,negras,r3r1k1/pp3ppp/2n1bq2/8/2p2N2/4Q1P1/PP2PPBP/R2R2K1 w - - 3 18,Qf6,"PovScore(Cp(+139), WHITE)",d1c1,0
2218,26,18,blancas,r3r1k1/pp3ppp/2B1bq2/8/2p2N2/4Q1P1/PP2PP1P/R2R2K1 b - - 0 18,Bxc6,"PovScore(Cp(-35), BLACK)",b7c6,0
2219,26,18,negras,r3r1k1/p4ppp/2p1bq2/8/2p2N2/4Q1P1/PP2PP1P/R2R2K1 w - - 0 19,bxc6,"PovScore(Cp(+12), WHITE)",a1b1,0
2220,26,19,blancas,r3r1k1/p4ppp/2p1bq2/8/2pQ1N2/6P1/PP2PP1P/R2R2K1 b - - 1 19,Qd4,"PovScore(Cp(-25), BLACK)",f6d4,0
2221,26,19,negras,r3r1k1/p4ppp/2p1b3/8/2pq1N2/6P1/PP2PP1P/R2R2K1 w - - 0 20,Qxd4,"PovScore(Cp(+50), WHITE)",d1d4,0
