,Id_partida,Id_jugada,turno,FEN,jugada_realizada,valoracion_stockfish,mejor_jugada_stockfish,resultado,parte_partida
8677,96,3,blancas,rn1qkbnr/ppp1pppp/8/3p1b2/8/4P3/PPPP1PPP/RNBQKBNR b kq - 3 3,Ke1,76.0,e7e5,0,Apertura
8678,96,3,negras,r2qkbnr/pppnpppp/8/3p1b2/8/4P3/PPPP1PPP/RNBQKBNR w kq - 4 4,Nd7,-87.0,g1f3,0,Apertura
8679,96,4,blancas,r2qkbnr/pppnpppp/8/3p1b2/8/3PP3/PPP2PPP/RNBQKBNR b kq - 0 4,d3,120.0,e7e5,0,Apertura
8680,96,4,negras,r2qkbnr/pp1npppp/2p5/3p1b2/8/3PP3/PPP2PPP/RNBQKBNR w kq - 0 5,c6,-92.0,g1f3,0,Apertura
8681,96,5,blancas,r2qkbnr/pp1npppp/2p5/3p1b2/8/3PP3/PPPN1PPP/R1BQKBNR b kq - 1 5,Nd2,133.0,e7e5,0,Apertura
8682,96,5,negras,r2qkb1r/pp1npppp/2p2n2/3p1b2/8/3PP3/PPPN1PPP/R1BQKBNR w kq - 2 6,Ngf6,-106.0,g1f3,0,Apertura
8683,96,6,blancas,r2qkb1r/pp1npppp/2p2n2/3p1b2/8/3PP1P1/PPPN1P1P/R1BQKBNR b kq - 0 6,g3,157.0,e7e5,0,Apertura
8684,96,6,negras,r2qkb1r/pp1n1ppp/2p2n2/3ppb2/8/3PP1P1/PPPN1P1P/R1BQKBNR w kq - 0 7,e5,-161.0,f1g2,0,Apertura
8685,96,7,blancas,r2qkb1r/pp1n1ppp/2p2n2/3ppb2/8/3PP1P1/PPPN1PBP/R1BQK1NR b kq - 1 7,Bg2,150.0,f5g4,0,Apertura
8686,96,7,negras,r2qk2r/pp1n1ppp/2pb1n2/3ppb2/8/3PP1P1/PPPN1PBP/R1BQK1NR w kq - 2 8,Bd6,-122.0,e3e4,0,Medio_juego
8687,96,8,blancas,r2qk2r/pp1n1ppp/2pb1n2/3ppb2/8/3PP1P1/PPPNNPBP/R1BQK2R b kq - 3 8,Ne2,148.0,h7h5,0,Medio_juego
8688,96,8,negras,r2qk2r/pp1n1pp1/2pb1n2/3ppb1p/8/3PP1P1/PPPNNPBP/R1BQK2R w kq - 0 9,h5,-114.0,e3e4,0,Medio_juego
8689,96,9,blancas,r2qk2r/pp1n1pp1/2pb1n2/3ppb1p/8/3PP1PP/PPPNNPB1/R1BQK2R b kq - 0 9,h3,111.0,h5h4,0,Medio_juego
8690,96,9,negras,r3k2r/pp1nqpp1/2pb1n2/3ppb1p/8/3PP1PP/PPPNNPB1/R1BQK2R w kq - 1 10,Qe7,-160.0,e3e4,0,Medio_juego
8691,96,10,blancas,r3k2r/pp1nqpp1/2pb1n2/3ppb1p/8/P2PP1PP/1PPNNPB1/R1BQK2R b kq - 0 10,a3,227.0,h5h4,0,Medio_juego
8692,96,10,negras,2kr3r/pp1nqpp1/2pb1n2/3ppb1p/8/P2PP1PP/1PPNNPB1/R1BQK2R w - - 1 11,O-O-O,-100.0,e3e4,0,Medio_juego
8693,96,11,blancas,2kr3r/pp1nqpp1/2pb1n2/3ppb1p/1P6/P2PP1PP/2PNNPB1/R1BQK2R b - - 0 11,b4,133.0,h5h4,0,Medio_juego
8694,96,11,negras,1k1r3r/pp1nqpp1/2pb1n2/3ppb1p/1P6/P2PP1PP/2PNNPB1/R1BQK2R w - - 1 12,Kb8,-157.0,e3e4,0,Medio_juego
8695,96,12,blancas,1k1r3r/pp1nqpp1/2pb1n2/3ppb1p/1P6/PN1PP1PP/2P1NPB1/R1BQK2R b - - 2 12,Nb3,145.0,h5h4,0,Medio_juego
8696,96,12,negras,1k1r3r/pp1nqp2/2pb1n2/3ppbpp/1P6/PN1PP1PP/2P1NPB1/R1BQK2R w - - 0 13,g5,-66.0,c1b2,0,Medio_juego
8697,96,13,blancas,1k1r3r/pp1nqp2/2pb1n2/3ppbpp/1P6/PN1PP1PP/1BP1NPB1/R2QK2R b - - 1 13,Bb2,209.0,d7b6,0,Medio_juego
8698,96,13,negras,1k1r3r/pp1nqp2/2pb1n2/3p1bpp/1P2p3/PN1PP1PP/1BP1NPB1/R2QK2R w - - 0 14,e4,-158.0,d3e4,0,Medio_juego
8699,96,14,blancas,1k1r3r/pp1nqp2/2pb1n2/N2p1bpp/1P2p3/P2PP1PP/1BP1NPB1/R2QK2R b - - 1 14,Na5,287.0,d6c7,0,Medio_juego
8700,96,14,negras,1k1r3r/pp1nqp2/2pb1n2/N2p1bpp/1P6/P2pP1PP/1BP1NPB1/R2QK2R w - - 0 15,exd3,1.0,c2d3,0,Medio_juego
8701,96,15,blancas,1k1r3r/pp1nqp2/2pb1n2/N2p1bpp/1P1N4/P2pP1PP/1BP2PB1/R2QK2R b - - 1 15,Nd4,-18.0,d3c2,0,Medio_juego
8702,96,15,negras,1k1r3r/pp1nqp2/2pb1n2/N2p1bpp/1P1N4/P3P1PP/1Bp2PB1/R2QK2R w - - 0 16,dxc2,240.0,d4c6,0,Medio_juego
8703,96,16,blancas,1k1r3r/pp1nqp2/2pb1n2/N2p1bpp/1P1N4/P3P1PP/1Bp1QPB1/R3K2R b - - 1 16,Qe2,326.0,f5e4,0,Medio_juego
8704,96,16,negras,1k1r3r/pp1nqp2/2p2n2/N2p1bpp/1b1N4/P3P1PP/1Bp1QPB1/R3K2R w - - 0 17,Bxb4+,-68.0,e1f1,0,Medio_juego
8705,96,17,blancas,1k1r3r/pp1nqp2/2p2n2/N2p1bpp/1b1N4/P3P1PP/1Bp1QPB1/R4K1R b - - 1 17,Kf1,448.0,b4a5,0,Medio_juego
8706,96,17,negras,1k1r3r/pp1nqp2/2p2n2/b2p1bpp/3N4/P3P1PP/1Bp1QPB1/R4K1R w - - 0 18,Bxa5,-334.0,d4f5,0,Medio_juego
8707,96,18,blancas,1k1r3r/pp1nqp2/2p2n2/b2p1Npp/8/P3P1PP/1Bp1QPB1/R4K1R b - - 0 18,Nxf5,373.0,e7c5,0,Medio_juego
8708,96,18,negras,1k1r3r/pp1n1p2/2p2n2/b1qp1Npp/8/P3P1PP/1Bp1QPB1/R4K1R w - - 1 19,Qc5,-420.0,f1g1,0,Medio_juego
8709,96,19,blancas,1k1r3r/pp1n1p2/2p2n2/b1qp1Npp/8/P3P1PP/1Bp1QPB1/2R2K1R b - - 2 19,Rc1,348.0,c5c4,0,Medio_juego
8710,96,19,negras,1k1rr3/pp1n1p2/2p2n2/b1qp1Npp/8/P3P1PP/1Bp1QPB1/2R2K1R w - - 3 20,Rhe8,-325.0,e2c2,0,Medio_juego
8711,96,20,blancas,1k1rr3/pp1n1p2/2p2n2/b1qp1Npp/8/P3P1PP/1BR1QPB1/5K1R b - - 0 20,Rxc2,440.0,c5f8,0,Medio_juego
8712,96,20,negras,1k1rrq2/pp1n1p2/2p2n2/b2p1Npp/8/P3P1PP/1BR1QPB1/5K1R w - - 1 21,Qf8,-408.0,a3a4,0,Medio_juego
8713,96,21,blancas,1k1rrq2/pp1n1p2/2p2n2/b2p1Npp/8/P3P1PP/1BR1QPB1/6KR b - - 2 21,Kg1,284.0,a5b6,0,Medio_juego
8714,96,21,negras,1k1rrq2/pp1n1p2/2p5/b2p1Npp/4n3/P3P1PP/1BR1QPB1/6KR w - - 3 22,Ne4,-157.0,g2e4,0,Medio_juego
8715,96,22,blancas,1k1rrq2/pp1n1p2/2p5/b2p1NpQ/4n3/P3P1PP/1BR2PB1/6KR b - - 0 22,Qxh5,146.0,f7f6,0,Medio_juego
8716,96,22,negras,1k1rrq2/pp3p2/2p2n2/b2p1NpQ/4n3/P3P1PP/1BR2PB1/6KR w - - 1 23,Ndf6,-54.0,h5d1,0,Medio_juego
8717,96,23,blancas,1k1rrq2/pp3p2/2p2B2/b2p1NpQ/4n3/P3P1PP/2R2PB1/6KR b - - 0 23,Bxf6,25.0,e4f6,0,Medio_juego
8718,96,23,negras,1k1rrq2/pp3p2/2p2n2/b2p1NpQ/8/P3P1PP/2R2PB1/6KR w - - 0 24,Nxf6,-64.0,h5g5,0,Medio_juego
8719,96,24,blancas,1k1rrq2/pp3p2/2p2n2/b2p1NQ1/8/P3P1PP/2R2PB1/6KR b - - 0 24,Qxg5,79.0,f6d7,0,Medio_juego
8720,96,24,negras,1k1rrq2/pp3p2/2p5/b2p1NQ1/4n3/P3P1PP/2R2PB1/6KR w - - 1 25,Ne4,39.0,g2e4,0,Medio_juego
8721,96,25,blancas,1k1rrq2/pp3p2/2p5/b2p1NQ1/4B3/P3P1PP/2R2P2/6KR b - - 0 25,Bxe4,-19.0,e8e4,0,Medio_juego
8722,96,25,negras,1k1rrq2/pp3p2/2p5/b4NQ1/4p3/P3P1PP/2R2P2/6KR w - - 0 26,dxe4,45.0,h3h4,0,Medio_juego
8723,96,26,blancas,1k1rrq2/pp3p2/2p5/b4NQ1/4p3/P3P1PP/2R2PK1/7R b - - 1 26,Kg2,-48.0,e8e6,0,Medio_juego
8724,96,26,negras,1k1r1q2/pp3p2/2p5/b3rNQ1/4p3/P3P1PP/2R2PK1/7R w - - 2 27,Re5,77.0,g5f6,0,Medio_juego
8725,96,27,blancas,1k1r1q2/pp3p2/2p5/b3rNQ1/4p3/P3P1PP/2R2PK1/1R6 b - - 3 27,Rb1,-116.0,d8d5,0,Medio_juego
8726,96,27,negras,1k3q2/pp3p2/2p5/b2rrNQ1/4p3/P3P1PP/2R2PK1/1R6 w - - 4 28,Rdd5,130.0,g3g4,0,Medio_juego
8727,96,28,blancas,1k3q2/pp3p2/2p5/b2rrN2/4pQ2/P3P1PP/2R2PK1/1R6 b - - 5 28,Qf4,35.0,a5c7,0,Medio_juego
8728,96,28,negras,1k3q2/ppb2p2/2p5/3rrN2/4pQ2/P3P1PP/2R2PK1/1R6 w - - 6 29,Bc7,406.0,c2c6,0,Medio_juego
8729,96,29,blancas,1k3q2/ppb2p2/2R5/3rrN2/4pQ2/P3P1PP/5PK1/1R6 b - - 0 29,Rxc6,-302.0,f8d8,0,Medio_juego
8730,96,29,negras,1k2q3/ppb2p2/2R5/3rrN2/4pQ2/P3P1PP/5PK1/1R6 w - - 1 30,Qe8,386.0,f5d4,0,Medio_juego
8731,96,30,blancas,1k2q3/ppb2p2/8/3rrN2/4pQ2/P3P1PP/2R2PK1/1R6 b - - 2 30,Rc2,-265.0,e8d7,0,Medio_juego
8732,96,30,negras,1k6/ppb2p2/8/3rrN2/q3pQ2/P3P1PP/2R2PK1/1R6 w - - 3 31,Qa4,491.0,b1c1,0,Medio_juego
8733,96,31,blancas,1k6/ppb2p2/8/3rrN2/q3pQ2/P3P1PP/2R2PK1/2R5 b - - 4 31,Rbc1,-392.0,a4a5,0,Medio_juego
8734,96,31,negras,1k6/ppb2p2/8/2r1rN2/q3pQ2/P3P1PP/2R2PK1/2R5 w - - 5 32,Rc5,404.0,c2c5,0,Medio_juego
8735,96,32,blancas,1k6/ppb2p2/8/2r1r3/q2NpQ2/P3P1PP/2R2PK1/2R5 b - - 6 32,Nd4,-316.0,a7a6,0,Medio_juego
8736,96,32,negras,1k2r3/ppb2p2/8/2r5/q2NpQ2/P3P1PP/2R2PK1/2R5 w - - 7 33,Re8,586.0,f4f7,0,Medio_juego
8737,96,33,blancas,1k2r3/ppb2Q2/8/2r5/q2Np3/P3P1PP/2R2PK1/2R5 b - - 0 33,Qxf7,-588.0,c5c2,0,Medio_juego
8738,96,33,negras,1k2r3/ppb2Q2/8/8/q2Np3/P3P1PP/2r2PK1/2R5 w - - 0 34,Rxc2,607.0,c1c2,0,Medio_juego
8739,96,34,blancas,1k2r3/ppb2Q2/8/8/q2Np3/P3P1PP/2R2PK1/8 b - - 0 34,Rxc2,-555.0,a4a5,0,Medio_juego
8740,96,34,negras,1kr5/ppb2Q2/8/8/q2Np3/P3P1PP/2R2PK1/8 w - - 1 35,Rc8,605.0,h3h4,0,Medio_juego
8741,96,35,blancas,1kr5/ppb2Q2/8/8/q2Np2P/P3P1P1/2R2PK1/8 b - - 0 35,h4,-637.0,a4a5,0,Medio_juego
8742,96,35,negras,1kr5/1pb2Q2/p7/8/q2Np2P/P3P1P1/2R2PK1/8 w - - 0 36,a6,607.0,h4h5,0,Medio_juego
8743,96,36,blancas,1kr5/1pb2Q2/p7/7P/q2Np3/P3P1P1/2R2PK1/8 b - - 0 36,h5,-625.0,a4c2,0,Medio_juego
8744,96,36,negras,1kr1q3/1pb2Q2/p7/7P/3Np3/P3P1P1/2R2PK1/8 w - - 1 37,Qe8,886.0,f7e8,0,Medio_juego
8745,96,37,blancas,1kr1q3/1pR2Q2/p7/7P/3Np3/P3P1P1/5PK1/8 b - - 0 37,Rxc7,-904.0,e8f7,0,Medio_juego
8746,96,37,negras,1kr5/1pR2q2/p7/7P/3Np3/P3P1P1/5PK1/8 w - - 0 38,Qxf7,971.0,c7f7,0,Final
8747,96,38,blancas,1kr5/1p3R2/p7/7P/3Np3/P3P1P1/5PK1/8 b - - 0 38,Rxf7,-955.0,c8h8,0,Final
8748,97,1,blancas,rnbqkbnr/pppppppp/8/8/8/5N2/PPPPPPPP/RNBQKB1R b KQkq - 1 1,Nf3,-29.0,d7d6,2,Apertura
8749,97,1,negras,r1bqkbnr/pppppppp/2n5/8/8/5N2/PPPPPPPP/RNBQKB1R w KQkq - 2 2,Nc6,47.0,d2d4,2,Apertura
8750,97,2,blancas,r1bqkbnr/pppppppp/2n5/8/2P5/5N2/PP1PPPPP/RNBQKB1R b KQkq - 0 2,c4,-1.0,e7e5,2,Apertura
8751,97,2,negras,r1bqkbnr/pppp1ppp/2n5/4p3/2P5/5N2/PP1PPPPP/RNBQKB1R w KQkq - 0 3,e5,8.0,b1c3,2,Apertura
8752,97,3,blancas,r1bqkbnr/pppp1ppp/2n5/4p3/2P5/2N2N2/PP1PPPPP/R1BQKB1R b KQkq - 1 3,Nc3,-25.0,g8f6,2,Apertura
8753,97,3,negras,r1bqkbnr/pppp1p1p/2n3p1/4p3/2P5/2N2N2/PP1PPPPP/R1BQKB1R w KQkq - 0 4,g6,82.0,e2e3,2,Apertura
8754,97,4,blancas,r1bqkbnr/pppp1p1p/2n3p1/4p3/2PP4/2N2N2/PP2PPPP/R1BQKB1R b KQkq - 0 4,d4,-23.0,e5d4,2,Apertura
8755,97,4,negras,r1bqkbnr/pppp1p1p/2n3p1/8/2Pp4/2N2N2/PP2PPPP/R1BQKB1R w KQkq - 0 5,exd4,26.0,c3d5,2,Apertura
8756,97,5,blancas,r1bqkbnr/pppp1p1p/2n3p1/8/2PN4/2N5/PP2PPPP/R1BQKB1R b KQkq - 0 5,Nxd4,-2.0,f8g7,2,Apertura
8757,97,5,negras,r1bqk1nr/pppp1pbp/2n3p1/8/2PN4/2N5/PP2PPPP/R1BQKB1R w KQkq - 1 6,Bg7,30.0,d4b5,2,Apertura
8758,97,6,blancas,r1bqk1nr/pppp1pbp/2N3p1/8/2P5/2N5/PP2PPPP/R1BQKB1R b KQkq - 0 6,Nxc6,-29.0,d7c6,2,Apertura
8759,97,6,negras,r1bqk1nr/p1pp1pbp/2p3p1/8/2P5/2N5/PP2PPPP/R1BQKB1R w KQkq - 0 7,bxc6,8.0,e2e4,2,Apertura
8760,97,7,blancas,r1bqk1nr/p1pp1pbp/2p3p1/8/2P5/2N3P1/PP2PP1P/R1BQKB1R b KQkq - 0 7,g3,-53.0,a8b8,2,Apertura
8761,97,7,negras,r1bqk2r/p1ppnpbp/2p3p1/8/2P5/2N3P1/PP2PP1P/R1BQKB1R w KQkq - 1 8,Ne7,58.0,f1g2,2,Apertura
8762,97,8,blancas,r1bqk2r/p1ppnpbp/2p3p1/8/2P5/2N3P1/PP2PPBP/R1BQK2R b KQkq - 2 8,Bg2,-37.0,e8g8,2,Medio_juego
8763,97,8,negras,r1bq1rk1/p1ppnpbp/2p3p1/8/2P5/2N3P1/PP2PPBP/R1BQK2R w KQ - 3 9,O-O,38.0,c1g5,2,Medio_juego
8764,97,9,blancas,r1bq1rk1/p1ppnpbp/2p3p1/8/2P5/2N3P1/PP2PPBP/R1BQ1RK1 b - - 4 9,O-O,-36.0,a7a5,2,Medio_juego
8765,97,9,negras,1rbq1rk1/p1ppnpbp/2p3p1/8/2P5/2N3P1/PP2PPBP/R1BQ1RK1 w - - 5 10,Rb8,53.0,d1c2,2,Medio_juego
8766,97,10,blancas,1rbq1rk1/p1ppnpbp/2p3p1/8/Q1P5/2N3P1/PP2PPBP/R1B2RK1 b - - 6 10,Qa4,-17.0,d7d6,2,Medio_juego
8767,97,10,negras,1rbq1rk1/2ppnpbp/p1p3p1/8/Q1P5/2N3P1/PP2PPBP/R1B2RK1 w - - 0 11,a6,59.0,f1d1,2,Medio_juego
8768,97,11,blancas,1rbq1rk1/2ppnpbp/p1p3p1/8/Q1P5/2N3P1/PP2PPBP/R1BR2K1 b - - 1 11,Rd1,-54.0,d7d6,2,Medio_juego
8769,97,11,negras,1rbqr1k1/2ppnpbp/p1p3p1/8/Q1P5/2N3P1/PP2PPBP/R1BR2K1 w - - 2 12,Re8,87.0,a4a3,2,Medio_juego
8770,97,12,blancas,1rbqr1k1/2ppnpbp/p1p3p1/2P5/Q7/2N3P1/PP2PPBP/R1BR2K1 b - - 0 12,c5,-51.0,e7f5,2,Medio_juego
8771,97,12,negras,1rbqr1k1/2pp1pbp/p1p3p1/2Pn4/Q7/2N3P1/PP2PPBP/R1BR2K1 w - - 1 13,Nd5,71.0,c3d5,2,Medio_juego
8772,97,13,blancas,1rbqr1k1/2pp1pbp/p1p3p1/2PN4/Q7/6P1/PP2PPBP/R1BR2K1 b - - 0 13,Nxd5,-125.0,c6d5,2,Medio_juego
8773,97,13,negras,1rbqr1k1/2pp1pbp/p5p1/2Pp4/Q7/6P1/PP2PPBP/R1BR2K1 w - - 0 14,cxd5,59.0,g2d5,2,Medio_juego
8774,97,14,blancas,1rbqr1k1/2pp1pbp/p5p1/2PB4/Q7/6P1/PP2PP1P/R1BR2K1 b - - 0 14,Bxd5,-138.0,e8e2,2,Medio_juego
8775,97,14,negras,1rb1r1k1/2ppqpbp/p5p1/2PB4/Q7/6P1/PP2PP1P/R1BR2K1 w - - 1 15,Qe7,125.0,e2e4,2,Medio_juego
8776,97,15,blancas,1rb1r1k1/2ppqpbp/p5p1/2PB4/Q7/4B1P1/PP2PP1P/R2R2K1 b - - 2 15,Be3,-48.0,g7b2,2,Medio_juego
8777,97,15,negras,2b1r1k1/2ppqpbp/p5p1/2PB4/Q7/4B1P1/Pr2PP1P/R2R2K1 w - - 0 16,Rxb2,175.0,d5f3,2,Medio_juego
8778,97,16,blancas,2b1r1k1/2ppqpbp/p5p1/2PB4/2Q5/4B1P1/Pr2PP1P/R2R2K1 b - - 1 16,Qc4,-55.0,c8b7,2,Medio_juego
8779,97,16,negras,2b1r1k1/2ppqp1p/p5p1/2PBb3/2Q5/4B1P1/Pr2PP1P/R2R2K1 w - - 2 17,Be5,162.0,a1c1,2,Medio_juego
8780,97,17,blancas,2b1r1k1/2ppqp1p/p5p1/2PBb3/2Q5/4B1P1/Pr2PP1P/1R1R2K1 b - - 3 17,Rab1,-130.0,b2b1,2,Medio_juego
8781,97,17,negras,2b1r1k1/2ppqp1p/p5p1/2PBb3/2Q5/4B1P1/P3PP1P/1r1R2K1 w - - 0 18,Rxb1,128.0,d1b1,2,Medio_juego
8782,97,18,blancas,2b1r1k1/2ppqp1p/p5p1/2PBb3/2Q5/4B1P1/P3PP1P/1R4K1 b - - 0 18,Rxb1,-127.0,c7c6,2,Medio_juego
8783,97,18,negras,2b1r1k1/3pqp1p/p1p3p1/2PBb3/2Q5/4B1P1/P3PP1P/1R4K1 w - - 0 19,c6,193.0,d5g2,2,Medio_juego
8784,97,19,blancas,2b1r1k1/3pqp1p/p1p3p1/2P1b3/2Q5/4BBP1/P3PP1P/1R4K1 b - - 1 19,Bf3,-115.0,h7h5,2,Medio_juego
8785,97,19,negras,2b1rk2/3pqp1p/p1p3p1/2P1b3/2Q5/4BBP1/P3PP1P/1R4K1 w - - 2 20,Kf8,266.0,c4a4,2,Medio_juego
8786,97,20,blancas,2b1rk2/3pqp1p/p1p3p1/2P1b3/2Q5/4BBP1/P3PP1P/3R2K1 b - - 3 20,Rd1,-133.0,f8g8,2,Medio_juego
8787,97,20,negras,2br1k2/3pqp1p/p1p3p1/2P1b3/2Q5/4BBP1/P3PP1P/3R2K1 w - - 4 21,Rd8,184.0,a2a4,2,Medio_juego
8788,97,21,blancas,2br1k2/3pqp1p/p1p3p1/2P1b3/2Q4P/4BBP1/P3PP2/3R2K1 b - - 0 21,h4,-135.0,e5g3,2,Medio_juego
8789,97,21,negras,2br4/3pqpkp/p1p3p1/2P1b3/2Q4P/4BBP1/P3PP2/3R2K1 w - - 1 22,Kg7,181.0,e3g5,2,Medio_juego
8790,97,22,blancas,2br4/3pqpkp/p1p3p1/2P1b3/2Q4P/4BBP1/P3PPK1/3R4 b - - 2 22,Kg2,-125.0,g7g8,2,Medio_juego
8791,97,22,negras,2br4/3pqpk1/p1p3pp/2P1b3/2Q4P/4BBP1/P3PPK1/3R4 w - - 0 23,h6,361.0,h4h5,2,Medio_juego
8792,97,23,blancas,2br4/3pqpk1/p1p3pp/2P1b2P/2Q5/4BBP1/P3PPK1/3R4 b - - 0 23,h5,-178.0,g6g5,2,Medio_juego
8793,97,23,negras,2br4/3pqpk1/p1p4p/2P1b1pP/2Q5/4BBP1/P3PPK1/3R4 w - - 0 24,g5,165.0,c4d3,2,Medio_juego
8794,97,24,blancas,2br4/3pqpk1/p1p4p/2P1b1pP/2Q3B1/4B1P1/P3PPK1/3R4 b - - 1 24,Bg4,-188.0,g7g8,2,Medio_juego
8795,97,24,negras,2br4/3p1pk1/p1p2q1p/2P1b1pP/2Q3B1/4B1P1/P3PPK1/3R4 w - - 2 25,Qf6,83.0,a2a4,2,Medio_juego
8796,97,25,blancas,2br4/3p1pk1/p1p2q1p/2P1b1pP/4Q1B1/4B1P1/P3PPK1/3R4 b - - 3 25,Qe4,-175.0,g7g8,2,Medio_juego
8797,97,25,negras,2br4/5pk1/p1p2q1p/2Ppb1pP/4Q1B1/4B1P1/P3PPK1/3R4 w - d6 0 26,d5,15.0,c5d6,2,Medio_juego
8798,97,26,blancas,2br4/5pk1/p1pP1q1p/4b1pP/4Q1B1/4B1P1/P3PPK1/3R4 b - - 0 26,cxd6,-48.0,c8g4,2,Medio_juego
8799,97,26,negras,3r4/5pk1/p1pP1q1p/4b1pP/4Q1b1/4B1P1/P3PPK1/3R4 w - - 0 27,Bxg4,30.0,e4g4,2,Medio_juego
8800,97,27,blancas,3r4/5pk1/p1pP1q1p/4b1pP/6Q1/4B1P1/P3PPK1/3R4 b - - 0 27,Qxg4,-30.0,d8d6,2,Medio_juego
8801,97,27,negras,8/5pk1/p1pr1q1p/4b1pP/6Q1/4B1P1/P3PPK1/3R4 w - - 0 28,Rxd6,68.0,d1b1,2,Medio_juego
8802,97,28,blancas,8/5pk1/p1pR1q1p/4b1pP/6Q1/4B1P1/P3PPK1/8 b - - 0 28,Rxd6,0,e5d6,2,Medio_juego
8803,97,28,negras,8/5pk1/p1pq3p/4b1pP/6Q1/4B1P1/P3PPK1/8 w - - 0 29,Qxd6,82.0,g4e4,2,Final
8804,97,29,blancas,8/5pk1/p1pq3p/4b1pP/2Q5/4B1P1/P3PPK1/8 b - - 1 29,Qc4,-17.0,d6d5,2,Final
8805,97,29,negras,8/5pk1/p1p4p/3qb1pP/2Q5/4B1P1/P3PPK1/8 w - - 2 30,Qd5+,21.0,c4d5,2,Final
8806,97,30,blancas,8/5pk1/p1p4p/3Qb1pP/8/4B1P1/P3PPK1/8 b - - 0 30,Qxd5,-43.0,c6d5,2,Final
8807,97,30,negras,8/5pk1/p6p/3pb1pP/8/4B1P1/P3PPK1/8 w - - 0 31,cxd5,13.0,g2f3,2,Final
8808,97,31,blancas,8/5pk1/p6p/3pb1pP/5P2/4B1P1/P3P1K1/8 b - - 0 31,f4,-23.0,e5f6,2,Final
8809,97,31,negras,8/5pk1/p6p/3pb2P/5p2/4B1P1/P3P1K1/8 w - - 0 32,gxf4,25.0,g3f4,2,Final
8810,97,32,blancas,8/5pk1/p6p/3pb2P/5P2/4B3/P3P1K1/8 b - - 0 32,gxf4,-22.0,e5f6,2,Final
8811,97,32,negras,8/5pk1/p6p/3p3P/5P2/4B3/Pb2P1K1/8 w - - 1 33,Bb2,55.0,f4f5,2,Final
8812,97,33,blancas,8/5pk1/p6p/3p3P/5P2/4BK2/Pb2P3/8 b - - 2 33,Kf3,-7.0,g7f6,2,Final
8813,97,33,negras,8/6k1/p6p/3p1p1P/5P2/4BK2/Pb2P3/8 w - - 0 34,f5,25.0,e3c5,2,Final
8814,97,34,blancas,8/6k1/p6p/2Bp1p1P/5P2/5K2/Pb2P3/8 b - - 1 34,Bc5,-8.0,g7f6,2,Final
8815,97,34,negras,8/5k2/p6p/2Bp1p1P/5P2/5K2/Pb2P3/8 w - - 2 35,Kf7,26.0,c5b6,2,Final
8816,97,35,blancas,8/5k2/p6p/2Bp1p1P/5P2/4PK2/Pb6/8 b - - 0 35,e3,-26.0,b2f6,2,Final
8817,97,35,negras,8/5kb1/p6p/2Bp1p1P/5P2/4PK2/P7/8 w - - 1 36,Bg7,29.0,a2a4,2,Final
8818,97,36,blancas,8/5kb1/p6p/2Bp1p1P/5P2/4P3/P3K3/8 b - - 2 36,Ke2,-37.0,g7f6,2,Final
8819,97,36,negras,8/6b1/p3k2p/2Bp1p1P/5P2/4P3/P3K3/8 w - - 3 37,Ke6,41.0,e2d3,2,Final
8820,97,37,blancas,8/6b1/p3k2p/2Bp1p1P/5P2/3KP3/P7/8 b - - 4 37,Kd3,-52.0,g7f6,2,Final
8821,97,37,negras,8/3k2b1/p6p/2Bp1p1P/5P2/3KP3/P7/8 w - - 5 38,Kd7,37.0,c5b4,2,Final
8822,97,38,blancas,8/3k2b1/p6p/3p1p1P/3B1P2/3KP3/P7/8 b - - 6 38,Bd4,-34.0,g7f8,2,Final
8823,97,38,negras,5b2/3k4/p6p/3p1p1P/3B1P2/3KP3/P7/8 w - - 7 39,Bf8,60.0,d4b2,2,Final
8824,97,39,blancas,5b2/3k4/p6p/3p1p1P/5P2/2BKP3/P7/8 b - - 8 39,Bc3,-26.0,d7e6,2,Final
8825,97,39,negras,5b2/8/p1k4p/3p1p1P/5P2/2BKP3/P7/8 w - - 9 40,Kc6,39.0,a2a4,2,Final
8826,97,40,blancas,5b2/8/p1k4p/3pBp1P/5P2/3KP3/P7/8 b - - 10 40,Be5,-33.0,f8c5,2,Final
8827,97,40,negras,5b2/8/p6p/2kpBp1P/5P2/3KP3/P7/8 w - - 11 41,Kc5,27.0,a2a4,2,Final
8828,97,41,blancas,5b2/8/p6p/2kpBp1P/5P2/2K1P3/P7/8 b - - 12 41,Kc3,-66.0,c5c6,2,Final
8829,97,41,negras,5b2/8/p1k4p/3pBp1P/5P2/2K1P3/P7/8 w - - 13 42,Kc6,23.0,c3b2,2,Final
8830,97,42,blancas,5b2/8/p1k2B1p/3p1p1P/5P2/2K1P3/P7/8 b - - 14 42,Bf6,-40.0,f8c5,2,Final
8831,97,42,negras,5b2/8/p4B1p/2kp1p1P/5P2/2K1P3/P7/8 w - - 15 43,Kc5,26.0,f6d4,2,Final
8832,97,43,blancas,5b2/8/p4B1p/2kp1p1P/5P2/3KP3/P7/8 b - - 16 43,Kd3,-33.0,c5c6,2,Final
8833,97,43,negras,5b2/8/p1k2B1p/3p1p1P/5P2/3KP3/P7/8 w - - 17 44,Kc6,29.0,f6b2,2,Final
8834,97,44,blancas,5b2/8/p1k2B1p/3p1p1P/3K1P2/4P3/P7/8 b - - 18 44,Kd4,-26.0,f8d6,2,Final
